peak,psr,pnr,ratio_peak_to_median,periodic_sum,fwhm,w_peak_80,w_mean_80,w_std_80,w_energy_80,sharpness_80,w_peak_160,w_mean_160,w_std_160,w_energy_160,sharpness_160,label
0.0126,1.217616,8.887288,8.887288,0.938964,3.0,0.0126,0.002723,0.002316,0.001022,4.263435,0.0126,0.002289,0.00192,0.001428,5.368843,1.0
0.012953,1.008569,9.083319,9.083319,1.299396,3.0,0.012953,0.0035,0.003428,0.00192,2.756463,0.012953,0.002952,0.002724,0.002581,3.670541,1.0
0.009551,1.075265,7.133035,7.133035,0.939895,2.0,0.009551,0.001917,0.001734,0.000535,4.399189,0.009551,0.001724,0.001465,0.000819,5.33855,0.0
0.010429,1.015715,7.810942,7.810942,1.437816,3.0,0.010429,0.00319,0.002402,0.001275,3.012829,0.010429,0.002558,0.002036,0.00171,3.864493,0.0
0.009706,1.106779,7.187549,7.187549,1.28994,2.0,0.009706,0.002516,0.002096,0.000858,3.429113,0.009706,0.002139,0.001796,0.001249,4.210049,0.0
0.0106522700116969,1.009074629110447,7.794834521004028,7.794834521004028,1.2047582780230273,2.0,0.0106522700116969,0.0026645420676551,0.0024791301728989,0.0010596696675585,3.220688990975517,0.0106522700116969,0.0020821405898244,0.0020187465193391,0.0013457035112221,4.243170783963748,1.0
0.021928,1.096449,14.256497,14.256497,1.249562,2.0,0.021928,0.004079,0.004617,0.003037,3.864849,0.021928,0.003381,0.003635,0.003943,5.100487,1.0
0.010136,1.000998,6.830797,6.830797,0.889766,2.0,0.010136,0.002267,0.001916,0.000705,4.104372,0.010136,0.002062,0.001788,0.001191,4.513996,0.0
0.014468,1.030323,10.078116,10.078116,1.097886,2.0,0.014468,0.003025,0.003031,0.001467,3.773944,0.014468,0.002603,0.00238,0.00199,4.983875,1.0
0.019931,1.042204,14.167372,14.167372,1.269451,2.0,0.019931,0.004116,0.004316,0.002845,3.663374,0.019931,0.00324,0.003468,0.003604,4.811254,1.0
0.013427,1.067795,9.663448,9.663448,1.233799,2.0,0.013427,0.002604,0.002495,0.001041,4.335632,0.013427,0.002293,0.002101,0.001548,5.296421,1.0
0.011997,1.127704,7.719078,7.719078,1.413361,2.0,0.011997,0.002752,0.002499,0.001105,3.698219,0.011997,0.002567,0.002319,0.001915,4.063831,0.0
0.018956,1.125101,14.029744,14.029744,0.993427,3.0,0.018956,0.003786,0.003815,0.002312,3.974825,0.018956,0.00285,0.003047,0.002785,5.283578,1.0
0.016301,1.165349,10.450811,10.450811,1.317999,2.0,0.016301,0.003306,0.00313,0.001658,4.150359,0.016301,0.002986,0.002529,0.00245,5.262767,1.0
0.015923,1.061996,11.147183,11.147183,1.099265,3.0,0.015923,0.003999,0.003705,0.002377,3.217835,0.015923,0.003025,0.003029,0.002932,4.257146,1.0
0.017332,1.056953,12.583587,12.583587,1.034088,3.0,0.017332,0.003625,0.003552,0.002061,3.857777,0.017332,0.002691,0.002908,0.002512,5.032514,1.0
0.012487,1.017785,8.41188,8.41188,1.087183,2.0,0.012487,0.003117,0.002726,0.001372,3.436033,0.012487,0.002626,0.002291,0.001943,4.302186,1.0
0.010216,1.090736,7.470057,7.470057,1.481725,2.0,0.010216,0.002243,0.002186,0.000785,3.645228,0.010216,0.001827,0.001776,0.001039,4.720053,0.0
0.008743,1.078009,6.554558,6.554558,1.394057,2.0,0.008743,0.002077,0.001759,0.000593,3.788111,0.008743,0.001823,0.001503,0.000893,4.602033,0.0
0.010118,1.042164,7.303001,7.303001,0.898949,2.0,0.010118,0.002407,0.002262,0.000873,3.40705,0.010118,0.002167,0.001892,0.001324,4.199396,0.0
0.018014,1.023916,13.406235,13.406235,1.102326,3.0,0.018014,0.003297,0.003403,0.001796,4.322984,0.018014,0.002485,0.002656,0.002117,5.84345,1.0
0.009837,1.06131,7.172098,7.172098,1.453751,3.0,0.009837,0.00299,0.002647,0.001276,2.585662,0.009837,0.002316,0.002225,0.00165,3.379263,1.0
0.009376,1.148024,7.055235,7.055235,1.063453,2.0,0.009376,0.002129,0.0019,0.000652,3.812044,0.009376,0.001869,0.001593,0.000965,4.709891,0.0
0.013563,1.043429,9.090286,9.090286,1.310833,4.0,0.013563,0.0041,0.003679,0.002428,2.571286,0.013563,0.003116,0.003154,0.003145,3.311347,1.0
0.015768,1.009745,9.590013,9.590013,1.04938,3.0,0.015768,0.00422,0.003657,0.002495,3.156353,0.015768,0.003073,0.00302,0.00297,4.201785,1.0
0.010657,1.081966,7.692084,7.692084,1.07461,2.0,0.010657,0.002449,0.001852,0.000754,4.430262,0.010657,0.002262,0.001609,0.001233,5.214303,0.0
0.018287,1.057524,12.199923,12.199923,1.336929,3.0,0.018287,0.004146,0.003931,0.002611,3.596448,0.018287,0.003204,0.003267,0.00335,4.615622,1.0
0.019962,1.107252,14.628895,14.628895,1.031193,2.0,0.019962,0.004171,0.003568,0.00241,4.424454,0.019962,0.003078,0.003008,0.002963,5.611542,1.0
0.009032,1.11625,6.750202,6.750202,1.218828,2.0,0.009032,0.002218,0.001821,0.000659,3.74017,0.009032,0.001984,0.001557,0.001018,4.522443,0.0
0.011412,1.067774,8.46214,8.46214,1.391631,3.0,0.011412,0.002879,0.002732,0.00126,3.121925,0.011412,0.002699,0.002206,0.001944,3.948561,1.0
0.0105668594167012,1.0637798001081245,7.669054981009243,7.669054981009243,1.4980429648911446,2.0,0.0105668594167012,0.0025258075684895,0.0023165130925413,0.0009396749424763,3.46968993361498,0.0105668594167012,0.0021466448593709,0.0019340846394842,0.0013358028071924,4.351341737472688,1.0
0.020477,1.04471,13.562325,13.562325,1.142406,3.0,0.020477,0.004892,0.00441,0.00347,3.533476,0.020477,0.00387,0.003601,0.004471,4.610878,1.0
0.009096,1.050419,6.796109,6.796109,1.279852,2.0,0.009096,0.001705,0.001817,0.000497,4.065663,0.009096,0.001587,0.001564,0.000795,4.796358,0.0
0.012352,1.045368,8.965477,8.965477,1.391051,2.0,0.012352,0.003115,0.00228,0.001192,4.049238,0.012352,0.002728,0.002066,0.001874,4.656735,1.0
0.009683,1.080475,7.191781,7.191781,1.64833,2.0,0.009683,0.001633,0.001562,0.000408,5.152167,0.009683,0.001553,0.00131,0.000661,6.19973,0.0
0.017889,1.001662,13.246907,13.246907,1.348858,2.0,0.017889,0.003683,0.00367,0.002163,3.869825,0.017889,0.002888,0.003014,0.002789,4.974782,1.0
0.010908,1.233739,7.825085,7.825085,0.941912,3.0,0.010908,0.002586,0.002083,0.000882,3.993612,0.010908,0.002175,0.001714,0.001227,5.092535,0.0
0.02338,1.061587,15.079931,15.079931,1.129954,2.0,0.02338,0.003898,0.004225,0.002644,4.609592,0.02338,0.002871,0.003332,0.003095,6.152668,1.0
0.017081,1.057234,11.592498,11.592498,1.225085,2.0,0.017081,0.003332,0.003363,0.001793,4.087518,0.017081,0.002811,0.002758,0.002481,5.172014,1.0
0.009251,1.025089,6.972591,6.972591,1.133174,3.0,0.009251,0.002401,0.001836,0.000731,3.728706,0.009251,0.00205,0.001702,0.001136,4.228631,0.0
0.009014,1.058806,6.636953,6.636953,1.049389,2.0,0.009014,0.001795,0.001819,0.000522,3.965824,0.009014,0.00152,0.00145,0.000706,5.164359,0.0
0.009068,1.088707,6.78939,6.78939,1.006861,2.0,0.009068,0.002199,0.001565,0.000583,4.385189,0.009068,0.001966,0.001376,0.000922,5.156454,0.0
0.013885,1.024814,10.332057,10.332057,1.212843,2.0,0.013885,0.003134,0.002984,0.001498,3.601838,0.013885,0.002886,0.002449,0.002292,4.489777,1.0
0.010264,1.05318,7.704862,7.704862,1.280412,2.0,0.010264,0.002165,0.001969,0.000685,4.110764,0.010264,0.001879,0.001657,0.001004,5.056494,0.0
0.010116,1.001702,7.604303,7.604303,1.157021,2.0,0.010116,0.00246,0.001914,0.000777,3.997188,0.010116,0.002233,0.001647,0.001232,4.783961,0.0
0.010528,1.239701,7.373738,7.373738,0.928757,2.0,0.010528,0.002221,0.001947,0.000698,4.263894,0.010528,0.002201,0.00167,0.001221,4.983244,0.0
0.00969,1.065282,6.699289,6.699289,1.401165,2.0,0.00969,0.002388,0.002025,0.000784,3.604353,0.00969,0.002157,0.001775,0.001249,4.242286,0.0
0.010446,1.038445,7.797108,7.797108,1.170086,2.0,0.010446,0.002415,0.002173,0.000844,3.694241,0.010446,0.002159,0.002022,0.0014,4.096365,0.0
0.020932,1.057731,13.650036,13.650036,1.401625,3.0,0.020932,0.004375,0.005043,0.003566,3.282609,0.020932,0.003347,0.004039,0.004403,4.352462,1.0
0.02126,1.060006,15.605765,15.605765,1.044029,2.0,0.02126,0.004178,0.004348,0.002909,3.927333,0.02126,0.003253,0.003513,0.003669,5.12366,1.0
0.012256,1.073754,9.008396,9.008396,1.177634,3.0,0.012256,0.002787,0.002706,0.001207,3.497486,0.012256,0.002744,0.002158,0.00195,4.405661,1.0
0.009125,1.014147,6.877891,6.877891,0.969489,2.0,0.009125,0.002538,0.001908,0.000806,3.450669,0.009125,0.002339,0.001622,0.001296,4.181955,0.0
0.016398,1.090025,10.936414,10.936414,1.100828,2.0,0.016398,0.004844,0.003297,0.002747,3.50338,0.016398,0.003968,0.002903,0.003867,4.281096,1.0
0.009936,1.033649,7.347384,7.347384,1.143336,2.0,0.009936,0.001766,0.001851,0.000524,4.41155,0.009936,0.001632,0.001632,0.000852,5.085749,0.0
0.0122793409307816,1.0072074657004388,9.220849670691596,9.220849670691596,1.353209764415942,2.0,0.0122793409307816,0.0025795178586794,0.0024157655605572,0.0009991868501456,4.013555650745701,0.0122793409307816,0.0019827250021386,0.0020527132745023,0.0013031728354278,5.0136579708956175,1.0
0.017211,1.099402,11.231326,11.231326,1.214273,2.0,0.017211,0.003312,0.003465,0.001838,4.010397,0.017211,0.002677,0.002898,0.002491,5.013721,1.0
0.009376,1.040953,7.033295,7.033295,1.337428,2.0,0.009376,0.002713,0.002172,0.000966,3.066834,0.009376,0.002086,0.001869,0.001255,3.89821,0.0
0.019581,1.021713,14.375783,14.375783,1.116542,2.0,0.019581,0.003752,0.003764,0.00226,4.204018,0.019581,0.002921,0.003049,0.002853,5.462571,1.0
0.01002,1.08458,6.761558,6.761558,1.791903,2.0,0.01002,0.002226,0.002168,0.000773,3.592823,0.01002,0.00207,0.001794,0.0012,4.429234,0.0
0.018283,1.055776,11.736269,11.736269,0.998691,3.0,0.018283,0.003796,0.004219,0.002577,3.432371,0.018283,0.003183,0.003291,0.003355,4.585979,1.0
0.016659,1.104968,11.118356,11.118356,1.146315,2.0,0.016659,0.003046,0.00302,0.001472,4.506494,0.016659,0.002218,0.002433,0.001734,5.933225,1.0
0.009609,1.102944,7.190828,7.190828,1.093211,3.0,0.009609,0.002073,0.001711,0.000578,4.400631,0.009609,0.001791,0.001508,0.000877,5.179673,0.0
0.018569,1.103084,12.684801,12.684801,1.45155,3.0,0.018569,0.005272,0.004453,0.00381,2.985696,0.018569,0.00437,0.00381,0.005379,3.725548,1.0
0.0111210397377561,1.0586153007578023,8.07843074582735,8.07843074582735,1.5501459004916796,2.0,0.0111210397377561,0.0022688153137236,0.002224733861423,0.0008077570945559,3.977216044317496,0.0111210397377561,0.0019845731994149,0.001818045450312,0.0011590112069178,5.022670839133759,1.0
0.014334,1.016473,9.835089,9.835089,1.324474,2.0,0.014334,0.003304,0.003151,0.001668,3.499138,0.014334,0.002703,0.002582,0.002236,4.502799,0.0
0.01621,1.084207,10.72784,10.72784,1.053804,2.0,0.01621,0.002526,0.002953,0.001208,4.632086,0.01621,0.001916,0.002304,0.001437,6.200042,1.0
0.009741,1.114749,7.282462,7.282462,1.34029,3.0,0.009741,0.002362,0.001824,0.000713,4.042462,0.009741,0.002193,0.001539,0.001149,4.900845,0.0
0.010419,1.008803,7.694769,7.694769,1.872344,2.0,0.010419,0.002842,0.002067,0.000988,3.662734,0.010419,0.002413,0.001833,0.001469,4.364799,0.0
0.019984,1.07756,13.125797,13.125797,1.17362,3.0,0.019984,0.003922,0.004463,0.002824,3.598114,0.019984,0.0031,0.003638,0.003656,4.639331,1.0
0.010042,1.051894,7.47201,7.47201,0.851416,2.0,0.010042,0.002403,0.002271,0.000874,3.363067,0.010042,0.001958,0.001848,0.00116,4.371483,0.0
0.012388,1.011934,8.596718,8.596718,1.246972,3.0,0.012388,0.002693,0.003062,0.00133,3.165115,0.012388,0.002312,0.002388,0.001768,4.216862,1.0
0.016884,1.118375,11.93626,11.93626,2.168051,2.0,0.016884,0.006805,0.003928,0.004939,2.565101,0.016884,0.006634,0.003659,0.009183,2.800903,0.0
0.010347,1.088828,7.347527,7.347527,1.160629,2.0,0.010347,0.002277,0.002094,0.000766,3.851703,0.010347,0.002169,0.001828,0.001287,4.470978,0.0
0.010082,1.097531,7.557017,7.557017,0.976529,2.0,0.010082,0.002065,0.001831,0.000609,4.375743,0.010082,0.001824,0.001463,0.000874,5.642159,0.0
0.009597,1.158419,7.166829,7.166829,1.018123,3.0,0.009597,0.002181,0.001735,0.000621,4.272235,0.009597,0.001892,0.001579,0.000972,4.87543,0.0
0.010775,1.048101,8.049792,8.049792,1.424623,3.0,0.010775,0.003172,0.0022,0.001192,3.45391,0.010775,0.00268,0.002167,0.0019,3.733899,0.0
0.011792,1.02424,8.413236,8.413236,1.344711,3.0,0.011792,0.002797,0.002704,0.001211,3.324923,0.011792,0.002488,0.002151,0.001731,4.323711,0.0
0.011218,1.041138,8.035758,8.035758,1.232237,3.0,0.011218,0.003032,0.002809,0.001367,2.912749,0.011218,0.00238,0.002263,0.001725,3.903889,0.0
0.010231,1.140441,7.552241,7.552241,1.041987,2.0,0.010231,0.002048,0.001868,0.000615,4.377891,0.010231,0.001927,0.001594,0.001001,5.205478,0.0
0.009636,1.188589,7.235329,7.235329,1.332806,2.0,0.009636,0.001939,0.001908,0.000592,4.03206,0.009636,0.001903,0.001786,0.001089,4.328423,0.0
0.010572,1.19032,7.341889,7.341889,1.001576,2.0,0.010572,0.001855,0.001926,0.000572,4.524521,0.010572,0.0019,0.001801,0.001096,4.813355,0.0
0.013998,1.051916,10.145287,10.145287,1.663256,3.0,0.013998,0.003672,0.003446,0.002029,2.995905,0.013998,0.003085,0.002917,0.002884,3.739442,1.0
0.0105529321225145,1.0576763385000634,7.792239354615968,7.792239354615968,0.9423813293546884,4.0,0.0105529321225145,0.0026985659016713,0.0021148844865345,0.0009403995453638,3.7120959441918,0.0105529321225145,0.0020499534473447,0.0017665534044834,0.0011716832107476,4.810592230821193,1.0
0.010569,1.046677,7.69773,7.69773,1.125463,2.0,0.010569,0.002725,0.002184,0.000975,3.590612,0.010569,0.002614,0.00177,0.001594,4.492698,0.0
0.009443,1.023855,7.084202,7.084202,1.429064,2.0,0.009443,0.001922,0.00173,0.000535,4.344558,0.009443,0.002058,0.001622,0.001098,4.551524,0.0
0.01772,1.115119,12.747575,12.747575,1.33169,4.0,0.01772,0.003813,0.004092,0.002502,3.398144,0.01772,0.003441,0.00324,0.003575,4.405038,1.0
0.01482,1.141423,9.348112,9.348112,1.363819,4.0,0.01482,0.003844,0.00342,0.002118,3.20884,0.01482,0.003024,0.002982,0.002885,3.95491,1.0
0.011884,1.060375,8.50104,8.50104,0.979923,2.0,0.011884,0.002796,0.002396,0.001085,3.791039,0.011884,0.002327,0.001991,0.001501,4.797744,1.0
0.015032,1.09193,10.126732,10.126732,1.124239,3.0,0.015032,0.003828,0.003785,0.002318,2.959563,0.015032,0.00284,0.003107,0.002835,3.922958,1.0
0.0098,1.165368,7.107729,7.107729,1.133366,2.0,0.0098,0.002669,0.002205,0.000959,3.231871,0.0098,0.002256,0.001883,0.001382,4.004396,0.0
0.010892,1.099325,8.193241,8.193241,1.135772,2.0,0.010892,0.002102,0.002078,0.000699,4.228586,0.010892,0.001942,0.00177,0.001104,5.054862,0.0
0.011185,1.000258,8.017396,8.017396,1.846258,2.0,0.011185,0.00262,0.002479,0.00104,3.454218,0.011185,0.002264,0.002013,0.001469,4.429002,1.0
0.023325,1.063122,15.612188,15.612188,1.404415,2.0,0.023325,0.004131,0.004541,0.003014,4.226279,0.023325,0.003542,0.003732,0.004236,5.299987,1.0
0.014535,1.026711,10.701383,10.701383,1.231795,2.0,0.014535,0.00274,0.002563,0.001126,4.599468,0.014535,0.002245,0.002116,0.001523,5.806058,1.0
0.009252,1.078115,6.81333,6.81333,0.893655,2.0,0.009252,0.002147,0.001746,0.000613,4.067944,0.009252,0.001757,0.001482,0.000845,5.054882,0.0
0.022214,1.002854,16.372417,16.372417,1.099571,3.0,0.022214,0.005075,0.004153,0.00344,4.125847,0.022214,0.003934,0.003368,0.004291,5.42652,1.0
0.018906,1.025967,13.77616,13.77616,1.189216,3.0,0.018906,0.003993,0.004486,0.002886,3.323677,0.018906,0.003016,0.003594,0.003522,4.420092,1.0
0.009452,1.052322,7.133895,7.133895,1.442062,2.0,0.009452,0.002013,0.002044,0.000658,3.638102,0.009452,0.001973,0.001789,0.001135,4.178932,0.0
0.016446,1.078027,10.939394,10.939394,1.068948,2.0,0.016446,0.003567,0.003192,0.001833,4.033732,0.016446,0.002742,0.002631,0.00231,5.206715,1.0
0.020277,1.052306,13.447643,13.447643,1.310442,2.0,0.020277,0.003539,0.00381,0.002163,4.39173,0.020277,0.002812,0.002959,0.002666,5.899934,1.0
0.015354,1.127831,10.381608,10.381608,1.252215,3.0,0.015354,0.003533,0.003633,0.002054,3.252905,0.015354,0.003294,0.002887,0.003069,4.176085,1.0
0.010054,1.013385,7.538271,7.538271,1.387576,2.0,0.010054,0.002708,0.001978,0.0009,3.712783,0.010054,0.002318,0.001693,0.001318,4.567096,0.0
0.010421,1.293393,7.819744,7.819744,1.052974,2.0,0.010421,0.002409,0.002157,0.000837,3.711853,0.010421,0.001895,0.001798,0.001092,4.739317,0.0
0.02216,1.058949,14.675369,14.675369,1.128655,2.0,0.02216,0.004025,0.004207,0.002712,4.309552,0.02216,0.003369,0.003454,0.003725,5.43889,1.0
0.01437,1.061818,9.033859,9.033859,1.185766,3.0,0.01437,0.00443,0.003369,0.002478,2.949336,0.01437,0.003309,0.002849,0.003051,3.880706,1.0
0.015957,1.006276,10.125072,10.125072,1.446322,2.0,0.015957,0.003712,0.003628,0.002155,3.374419,0.015957,0.002959,0.003117,0.002956,4.168198,1.0
0.009175,1.168359,6.862226,6.862226,1.14862,2.0,0.009175,0.00199,0.001628,0.000529,4.411064,0.009175,0.001671,0.001418,0.000768,5.288863,0.0
0.009697,1.066335,7.234613,7.234613,1.235613,2.0,0.009697,0.001572,0.001644,0.000414,4.938053,0.009697,0.001412,0.001374,0.000621,6.026997,0.0
0.022617,1.028534,13.62358,13.62358,1.237745,3.0,0.022617,0.004377,0.004766,0.00335,3.826216,0.022617,0.003921,0.003825,0.004801,4.886057,1.0
0.009535,1.016317,7.099088,7.099088,1.588939,2.0,0.009535,0.001877,0.001726,0.00052,4.434271,0.009535,0.001765,0.001465,0.000842,5.29894,0.0
0.028407,1.098495,20.523683,20.523683,1.056624,2.0,0.028407,0.004468,0.005439,0.003964,4.400489,0.028407,0.003341,0.004302,0.004747,5.825018,1.0
0.011741,1.050778,8.58887,8.58887,1.867842,3.0,0.011741,0.002601,0.002412,0.001007,3.788332,0.011741,0.002255,0.002062,0.001494,4.598577,1.0
0.010304,1.017014,7.298851,7.298851,1.478095,2.0,0.010304,0.002001,0.001923,0.000616,4.316441,0.010304,0.001923,0.001616,0.00101,5.181608,0.0
0.013708,1.134865,9.773054,9.773054,1.24362,2.0,0.013708,0.004084,0.003169,0.002138,3.035801,0.013708,0.003333,0.00269,0.002935,3.855806,1.0
0.010564,1.032917,7.255532,7.255532,1.456508,2.0,0.010564,0.002462,0.002525,0.000995,3.207776,0.010564,0.002319,0.002113,0.001575,3.900735,0.0
0.025714,1.042891,14.718721,14.718721,1.472055,2.0,0.025714,0.004936,0.005296,0.004193,3.922559,0.025714,0.003996,0.004233,0.005423,5.12896,1.0
0.01004,1.069081,7.375863,7.375863,1.33568,2.0,0.01004,0.002171,0.002277,0.000792,3.454311,0.01004,0.002103,0.002028,0.001365,3.912912,0.0
0.01823,1.038905,12.227127,12.227127,1.245853,3.0,0.01823,0.004475,0.004449,0.003186,3.091027,0.01823,0.00368,0.003609,0.00425,4.031048,1.0
0.01614,1.011297,11.772725,11.772725,1.474052,2.0,0.01614,0.003449,0.00337,0.00186,3.764257,0.01614,0.002917,0.002887,0.002695,4.578535,1.0
0.009493,1.09681,7.171344,7.171344,0.971708,2.0,0.009493,0.001928,0.001864,0.000575,4.057656,0.009493,0.001638,0.00161,0.000844,4.876905,0.0
0.022131,1.047497,15.326497,15.326497,1.174512,2.0,0.022131,0.004117,0.004236,0.002792,4.251484,0.022131,0.003034,0.003401,0.003323,5.614101,1.0
0.017023,1.129164,12.004397,12.004397,1.243165,3.0,0.017023,0.004297,0.003753,0.002604,3.3896,0.017023,0.003467,0.003121,0.003482,4.342243,1.0
0.011969,1.049088,8.34969,8.34969,1.042784,2.0,0.011969,0.003078,0.002673,0.00133,3.324513,0.011969,0.002405,0.002209,0.001706,4.328178,1.0
0.009071,1.073823,6.805685,6.805685,1.482423,2.0,0.009071,0.002482,0.002142,0.00086,3.074973,0.009071,0.002124,0.00177,0.001223,3.922064,0.0
0.011373,1.043339,7.820356,7.820356,1.495429,5.0,0.011373,0.003643,0.00262,0.001611,2.949844,0.011373,0.002902,0.002194,0.002117,3.85958,1.0
0.009316,1.041037,6.932022,6.932022,1.095674,3.0,0.009316,0.002944,0.002408,0.001157,2.645127,0.009316,0.002509,0.00206,0.001686,3.303848,0.0
0.009686,1.186436,7.259963,7.259963,1.125346,2.0,0.009686,0.001949,0.001696,0.000534,4.560268,0.009686,0.0018,0.001465,0.000861,5.380046,0.0
0.013567,1.078344,9.233209,9.233209,1.037025,3.0,0.013567,0.003367,0.003587,0.001937,2.842463,0.013567,0.003038,0.002928,0.002848,3.594809,1.0
0.012486,1.021883,8.874947,8.874947,1.411024,2.0,0.012486,0.002523,0.002607,0.001053,3.819666,0.012486,0.002341,0.002161,0.001624,4.692166,1.0
0.009927,1.012011,7.369721,7.369721,1.471345,2.0,0.009927,0.00239,0.001983,0.000771,3.799723,0.009927,0.002091,0.001712,0.001169,4.574856,0.0
0.009422,1.026786,7.041426,7.041426,1.222909,2.0,0.009422,0.00233,0.001859,0.000711,3.812014,0.009422,0.001926,0.001615,0.001011,4.638042,0.0
0.010031,1.208968,7.550739,7.550739,1.286701,2.0,0.010031,0.0025,0.001883,0.000784,3.997761,0.010031,0.002314,0.001626,0.001279,4.743976,0.0
0.016841,1.049288,10.831823,10.831823,1.166877,3.0,0.016841,0.004884,0.004098,0.003252,2.91691,0.016841,0.003641,0.003489,0.004069,3.782374,1.0
0.0138862893549712,1.0689395605792296,9.78688779029902,9.78688779029902,1.0996988465708315,2.0,0.0138862893549712,0.002991930312863,0.0028818639119711,0.001380542928332,3.779005660610343,0.0138862893549712,0.0024077000400806,0.0023863812351679,0.0018386935812106,4.808025272965215,1.0
0.011952,1.060549,7.326114,7.326114,1.426495,2.0,0.011952,0.002536,0.00228,0.000931,4.127274,0.011952,0.002193,0.001936,0.001369,5.039284,0.0
0.021901,1.100735,15.559701,15.559701,1.145232,2.0,0.021901,0.004275,0.003965,0.00272,4.443698,0.021901,0.003048,0.003295,0.003224,5.720143,1.0
0.017467,1.027149,10.155528,10.155528,1.447653,2.0,0.017467,0.004656,0.004313,0.003222,2.969801,0.017467,0.003422,0.003593,0.003939,3.907911,1.0
0.009882,1.033546,6.780669,6.780669,1.302409,2.0,0.009882,0.001962,0.001812,0.000571,4.367491,0.009882,0.001854,0.001509,0.000914,5.316848,0.0
0.0095,1.099324,7.096504,7.096504,0.96638,2.0,0.0095,0.001969,0.001802,0.00057,4.177007,0.0095,0.001776,0.001548,0.000888,4.987426,0.0
0.017082,1.092971,10.907084,10.907084,1.021198,2.0,0.017082,0.002964,0.00322,0.001532,4.383771,0.017082,0.00276,0.00256,0.002267,5.59271,1.0
0.014058,1.015941,9.652867,9.652867,1.206929,3.0,0.014058,0.00376,0.002627,0.001683,3.918411,0.014058,0.003143,0.002335,0.002453,4.673319,1.0
0.009366,1.131213,6.963083,6.963083,1.186321,2.0,0.009366,0.002189,0.001589,0.000585,4.514606,0.009366,0.002053,0.001403,0.000989,5.210319,0.0
0.022189,1.089,14.193622,14.193622,1.228625,3.0,0.022189,0.004348,0.005008,0.003519,3.561771,0.022189,0.003784,0.004038,0.004901,4.556102,1.0
0.009613,1.180362,7.177554,7.177554,1.123393,2.0,0.009613,0.002346,0.00187,0.00072,3.883899,0.009613,0.002202,0.001655,0.001214,4.476602,0.0
0.0121782522007445,1.037693419043212,8.832587193856394,8.832587193856394,1.3264123957014635,2.0,0.0121782522007445,0.002980616197044,0.0026029218746785,0.0012527420159809,3.532224254936904,0.0121782522007445,0.0025452414868323,0.002176133962619,0.001794210119929,4.424629296730957,1.0
0.014093,1.047693,9.313801,9.313801,1.271819,2.0,0.014093,0.003219,0.002639,0.001386,4.119158,0.014093,0.002411,0.002283,0.001764,5.114892,1.0
0.018957,1.039232,11.167451,11.167451,1.253868,3.0,0.018957,0.003887,0.004113,0.002562,3.663257,0.018957,0.003088,0.00325,0.003216,4.880736,1.0
0.014001,1.097882,10.370466,10.370466,1.653721,2.0,0.014001,0.003092,0.002783,0.001385,3.917734,0.014001,0.002543,0.002404,0.001959,4.764099,1.0
0.014269,1.160519,10.101455,10.101455,0.96745,3.0,0.014269,0.003132,0.002948,0.00148,3.776875,0.014269,0.002721,0.002403,0.002108,4.804637,1.0
0.018067,1.022181,12.434324,12.434324,1.11486,3.0,0.018067,0.003982,0.004022,0.002562,3.501474,0.018067,0.00327,0.003259,0.00341,4.539238,1.0
0.015065,1.031408,10.034112,10.034112,1.410692,3.0,0.015065,0.004092,0.003743,0.002461,2.930805,0.015065,0.003214,0.003135,0.003225,3.778815,1.0
0.011864,1.015362,8.691516,8.691516,1.394283,3.0,0.011864,0.003359,0.002952,0.0016,2.880308,0.011864,0.00273,0.002563,0.002244,3.562464,1.0
0.0097234534244267,1.0711982905025172,7.033875335814928,7.033875335814928,1.0575488573639404,4.0,0.0097234534244267,0.0024416095960816,0.002330353236886,0.0009113602902674,3.123440803878862,0.0097234534244267,0.0020100056562306,0.0018978939195695,0.0012227398508829,4.0620740783375,1.0
0.019944,1.032936,13.93083,13.93083,1.14053,2.0,0.019944,0.003776,0.004466,0.002737,3.618929,0.019944,0.002871,0.003479,0.003255,4.906363,1.0
0.011015,1.19766,7.544559,7.544559,1.365008,2.0,0.011015,0.003185,0.002346,0.001252,3.336679,0.011015,0.002968,0.002223,0.002201,3.618268,0.0
0.008937,1.016862,6.66966,6.66966,1.01725,2.0,0.008937,0.001984,0.002001,0.000635,3.472775,0.008937,0.001854,0.001647,0.000984,4.299281,0.0
0.020145,1.016189,13.535929,13.535929,0.928779,3.0,0.020145,0.004729,0.004363,0.003311,3.532838,0.020145,0.003566,0.003593,0.0041,4.612487,1.0
0.014005,1.064077,10.342297,10.342297,1.521379,2.0,0.014005,0.003351,0.002814,0.001531,3.785233,0.014005,0.002623,0.002539,0.002132,4.480339,1.0
0.011268,1.133419,8.23906,8.23906,1.341342,3.0,0.011268,0.002882,0.002708,0.001251,3.095945,0.011268,0.002455,0.002287,0.001801,3.852601,1.0
0.010292,1.018689,7.646784,7.646784,1.000402,2.0,0.010292,0.002819,0.002286,0.001054,3.267468,0.010292,0.002427,0.002004,0.001585,3.92167,0.0
0.009782,1.172943,7.087816,7.087816,1.265428,2.0,0.009782,0.002544,0.002061,0.000858,3.510009,0.009782,0.00218,0.001736,0.001242,4.377182,0.0
0.009141,1.146181,6.909677,6.909677,1.375941,2.0,0.009141,0.002099,0.001909,0.000644,3.687302,0.009141,0.002088,0.001613,0.001114,4.370776,0.0
